,CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED,CHURN_PROBABILITY
1951,C107785,zero,266.1290322580645,25704.0,44,60,518703.0,True,2,4,227.0,245,3,5.6,2,very_sat,very_little,no,1,0.29237115
1952,C107786,one,292.8416485900217,93423.5,181,18,877648.0,False,4,1,102.0,494,12,4.5,5,very_sat,little,no,1,0.4054098
1953,C107794,one,990.0,16330.0,0,0,771727.0,False,1,2,182.0,155,1,2.3,15,very_sat,very_high,actively_looking_into_it,1,0.16226411
1954,C107805,one,143.47826086956525,67381.0,0,36,330830.0,True,2,1,141.0,768,1,2.2,2,unsat,very_high,never_thought,1,0.29400396
1955,C107807,zero,535.0318471337579,88776.0,214,14,647178.0,False,0,1,153.0,899,20,5.6,5,very_unsat,very_little,actively_looking_into_it,0,0.5569235
1956,C107813,one,86.33093525179858,86718.0,252,76,557623.0,True,4,2,123.0,522,18,2.2,1,very_unsat,very_high,actively_looking_into_it,0,0.752414
1957,C107817,one,600.0,73940.5,0,11,191813.0,True,2,4,159.0,495,3,4.2,4,very_unsat,very_little,considering,1,0.11271709
1958,C107820,one,118.69031377899044,26217.5,73,56,833340.0,False,2,1,172.0,138,4,1.9,2,very_unsat,little,no,1,0.13223213
1959,C107821,one,303.1358885017421,63998.5,187,5,476548.0,True,0,2,128.0,332,12,2.9,6,unsat,little,considering,0,0.5490799
1960,C107822,one,62.78434940855322,69538.0,199,80,228706.0,True,3,3,85.0,133,29,1.3,1,very_unsat,very_high,never_thought,0,0.5561061
1961,C107823,zero,242.7536231884058,49513.0,48,68,,,4,1,104.0,276,5,4.7,1,unsat,very_little,never_thought,1,0.39559007
1962,C107824,zero,105.21327014218012,66754.5,65,89,391304.0,True,2,1,130.0,496,3,3.7,2,very_unsat,little,considering,1,0.38088357
1963,C107832,one,269.99999999999994,52377.0,0,0,785376.0,False,4,1,252.0,625,1,1.9,13,very_unsat,little,perhaps,1,0.14562213
1964,C107834,zero,248.46625766871168,36779.5,36,19,853921.0,False,2,2,140.0,383,4,3.7,4,very_sat,very_little,never_thought,1,0.080108225
1965,C107843,one,102.85714285714286,37379.0,235,54,723844.0,False,5,2,174.0,144,3,3.0,2,very_unsat,high,considering,1,0.10936898
1966,C107846,one,2160.0,22856.0,0,61,178347.0,True,0,4,151.0,143,25,6.2,2,sat,high,considering,1,0.3539052
1967,C107853,one,9.966777408637876,47084.0,273,53,248050.0,True,5,4,115.0,240,18,1.3,1,avg,high,never_thought,1,0.16107184
1968,C107856,zero,809.2105263157894,39598.5,52,0,680078.0,False,2,2,115.0,326,4,5.1,11,very_sat,very_high,never_thought,1,0.12291342
1969,C107866,one,288.46153846153845,46807.0,70,9,666117.0,False,4,4,134.0,370,3,1.5,8,very_unsat,very_little,actively_looking_into_it,1,0.28099602
1970,C107871,one,1320.7547169811323,46989.5,59,0,695558.0,False,2,1,160.0,399,5,5.0,10,unsat,very_little,actively_looking_into_it,1,0.36208522
1971,C107876,one,399.1416309012876,50941.0,133,0,656752.0,False,4,4,95.0,210,18,2.1,11,avg,little,no,1,0.26436448
1972,C107878,zero,158.06451612903226,63298.0,0,83,723934.0,False,2,3,159.0,870,12,2.9,2,very_unsat,little,perhaps,1,0.31011945
1973,C107880,one,1012.0481927710844,66323.5,49,10,647743.0,False,3,2,186.0,689,5,9.4,6,very_unsat,little,no,1,0.2684176
1974,C107887,zero,220.73578595317724,44828.5,199,22,304842.0,True,1,1,204.0,147,18,2.2,4,very_sat,very_little,no,0,0.57832444
1975,C107890,zero,1260.0,58785.0,0,0,202109.0,True,1,2,180.0,493,1,4.2,14,very_unsat,very_little,considering,1,0.41789764
1976,C107893,zero,95.79100145137882,44631.0,49,54,945741.0,False,2,4,145.0,305,5,2.2,2,very_sat,very_high,no,1,0.07822144
1977,C107894,zero,67.22689075630251,50106.0,187,7,911045.0,False,4,4,133.0,317,26,1.8,5,very_sat,very_little,no,1,0.05466914
1978,C107899,one,254.2372881355932,85797.5,77,22,356464.0,True,0,2,188.0,890,4,2.5,6,very_unsat,very_high,actively_looking_into_it,1,0.35006613
1979,C107904,one,162.5,70713.5,0,14,772267.0,False,2,4,169.0,448,1,2.3,4,avg,very_high,perhaps,1,0.0937652
1980,C107905,one,930.0,58993.5,0,0,909803.0,False,1,2,132.0,667,0,1.1,8,very_unsat,very_high,considering,1,0.33695894
1981,C107906,zero,144.44444444444446,31547.5,210,50,221215.0,True,2,3,115.0,201,12,2.9,1,sat,very_high,considering,0,0.68780565
1982,C107909,zero,71.67235494880546,70345.5,83,11,174397.0,True,5,4,89.0,246,5,1.7,4,very_unsat,very_high,no,1,0.17061675
1983,C107912,one,1197.9522184300342,41150.5,193,0,173906.0,True,1,1,95.0,148,21,9.7,2,unsat,very_high,considering,0,0.7740514
1984,C107916,one,85.33916849015316,31221.0,207,15,747214.0,False,2,2,72.0,147,14,2.3,4,very_sat,little,no,1,0.05104214
1985,C107920,one,213.33333333333331,22320.0,0,35,669201.0,False,2,2,200.0,144,0,2.2,9,very_unsat,very_high,considering,1,0.06729424
1986,C107921,zero,465.34653465346537,61967.5,203,0,980351.0,False,0,4,163.0,255,3,3.7,10,unsat,little,actively_looking_into_it,1,0.2215926
1987,C107922,one,317.7966101694915,56272.0,136,0,,,3,4,153.0,265,23,2.5,8,very_unsat,very_little,no,0,0.6124203
1988,C107927,zero,1148.571428571429,18454.5,75,0,617926.0,False,2,2,253.0,230,4,7.7,10,sat,little,actively_looking_into_it,1,0.20141995
1989,C107928,zero,702.3809523809524,79294.5,152,39,228720.0,True,1,2,83.0,848,25,3.9,2,very_unsat,very_high,no,0,0.7470968
1990,C107933,zero,569.620253164557,85116.5,58,0,286878.0,True,0,1,125.0,793,5,1.0,15,unsat,high,actively_looking_into_it,0,0.60991746
1991,C107948,zero,98.73417721518987,24805.5,0,69,654158.0,False,2,4,146.0,143,3,2.6,1,avg,very_high,actively_looking_into_it,1,0.114869654
1992,C107961,zero,1200.0,38743.5,0,0,,,4,3,335.0,370,0,4.0,11,very_sat,very_high,actively_looking_into_it,1,0.35996133
1993,C107965,zero,480.0,25241.5,0,48,633374.0,False,1,1,150.0,380,1,2.6,1,very_unsat,avg,considering,1,0.19173574
1994,C107969,one,477.27272727272725,52997.0,0,12,366058.0,True,3,4,201.0,646,11,2.5,4,very_unsat,very_little,considering,1,0.23958534
1995,C107970,one,412.8440366972477,90514.0,227,0,206425.0,True,1,1,156.0,715,4,5.5,13,sat,very_little,no,1,0.45725882
1996,C107972,one,113.013698630137,86323.0,192,0,256518.0,True,3,3,247.0,819,25,2.1,10,very_unsat,very_high,actively_looking_into_it,0,0.635169
1997,C107974,one,241.81360201511336,59276.5,217,8,647451.0,False,2,4,159.0,344,24,2.2,4,very_unsat,very_little,considering,1,0.19566065
1998,C107976,one,720.0,58082.0,0,35,876687.0,False,1,3,151.0,610,0,1.4,1,very_unsat,very_high,actively_looking_into_it,1,0.42514133
1999,C107978,one,126.58227848101264,45412.5,214,16,482088.0,True,3,3,206.0,199,11,3.0,6,very_unsat,very_little,considering,1,0.352881
2000,C107979,zero,137.1951219512195,47209.5,228,0,743729.0,False,2,2,160.0,201,24,1.5,10,very_sat,very_high,no,1,0.103031635
2001,C107981,one,390.134529147982,66511.5,123,0,969320.0,False,3,1,205.0,442,27,1.9,5,unsat,high,considering,1,0.2581787
2002,C107982,one,160.427807486631,45464.0,252,77,742209.0,False,2,1,227.0,212,20,6.0,1,very_sat,avg,considering,1,0.07486725
2003,C107983,one,870.0,12964.0,0,26,726235.0,False,1,1,220.0,170,0,1.9,2,very_sat,very_little,never_thought,1,0.13285035
2004,C107985,zero,212.76595744680847,79513.5,53,27,315219.0,True,2,1,249.0,494,0,2.0,2,avg,high,actively_looking_into_it,0,0.526373
2005,C107987,zero,330.00000000000006,21220.5,0,23,744015.0,False,0,3,278.0,231,1,2.1,4,very_unsat,little,perhaps,1,0.07897693
2006,C107999,one,185.39325842696627,56810.5,194,24,,,3,4,101.0,440,1,2.3,5,very_sat,very_little,considering,1,0.2762404
2007,C108009,zero,240.0,35554.0,0,45,868035.0,False,2,3,123.0,311,1,4.4,1,very_unsat,little,considering,1,0.10019976
2008,C108012,zero,274.5762711864407,50039.0,195,0,268875.0,True,2,3,142.0,359,21,1.7,15,very_unsat,little,considering,0,0.7275795
2009,C108027,one,450.0000000000001,11092.5,0,18,813686.0,False,2,2,110.0,699,1,3.2,4,very_sat,very_high,no,1,0.07757759
2010,C108032,one,316.26506024096386,38015.5,232,0,283802.0,True,2,2,85.0,153,0,3.5,11,unsat,very_high,considering,0,0.5002395
2011,C108038,zero,450.0000000000001,43915.0,0,18,661952.0,False,6,2,82.0,388,1,3.2,4,very_sat,very_high,considering,1,0.12547868
2012,C108039,one,138.34951456310682,35351.5,82,23,202020.0,True,3,3,228.0,385,3,1.9,5,very_unsat,very_little,no,1,0.3443308
2013,C108040,zero,181.8181818181818,29101.0,65,88,915548.0,False,1,2,156.0,157,5,2.0,2,unsat,little,actively_looking_into_it,1,0.17875838
2014,C108048,zero,780.0,70730.0,0,22,552504.0,True,1,2,168.0,452,1,2.6,4,unsat,very_high,considering,1,0.14511418
2015,C108054,one,639.4736842105265,31825.0,0,28,347954.0,True,3,4,77.0,319,4,7.1,2,sat,very_high,considering,1,0.27176154
2016,C108055,one,1710.0,48422.5,0,0,418865.0,True,0,4,147.0,269,1,6.7,10,very_unsat,very_little,actively_looking_into_it,1,0.3629877
2017,C108056,zero,526.5306122448978,29755.0,55,9,482366.0,True,4,2,133.0,518,5,3.3,5,very_unsat,little,considering,1,0.27709413
2018,C108062,one,642.8571428571429,28494.5,68,0,902410.0,False,2,3,167.0,132,5,2.6,8,very_sat,very_high,considering,1,0.10126954
2019,C108066,zero,334.61538461538464,12353.0,0,16,397794.0,True,4,4,160.0,212,0,1.9,6,very_unsat,avg,actively_looking_into_it,1,0.24275929
2020,C108076,one,1914.893617021277,38957.5,41,14,415605.0,True,0,4,130.0,311,4,10.0,4,very_unsat,very_high,actively_looking_into_it,1,0.35462767
2021,C108077,one,324.0,74224.5,0,15,569543.0,True,3,2,210.0,709,0,1.7,6,very_sat,little,actively_looking_into_it,1,0.23059362
2022,C108085,zero,235.0746268656717,89541.0,196,24,776070.0,False,3,2,192.0,708,16,2.2,6,very_unsat,very_high,considering,1,0.45245665
2023,C108086,zero,245.98930481283423,31853.0,71,39,951266.0,False,2,1,88.0,211,4,4.6,1,unsat,little,no,1,0.085717976
2024,C108087,one,85.26315789473684,60413.0,0,85,210282.0,True,2,2,324.0,795,1,2.7,2,very_unsat,little,considering,1,0.20693761
2025,C108089,zero,71.875,28032.5,0,86,702828.0,False,4,3,103.0,250,0,2.3,1,very_unsat,very_little,considering,1,0.108347654
2026,C108090,one,272.72727272727275,33069.5,76,13,587207.0,True,1,2,207.0,336,3,2.6,5,avg,little,considering,1,0.18031198
2027,C108095,one,326.47058823529414,43798.5,0,24,999248.0,False,3,3,150.0,191,0,3.7,5,very_unsat,high,no,1,0.054401875
2028,C108096,one,280.9917355371901,79784.5,83,18,169245.0,True,3,3,182.0,878,5,2.4,1,very_sat,little,considering,1,0.32823056
2029,C108100,one,1248.447204968944,23380.0,61,0,623061.0,False,5,4,99.0,238,4,5.7,8,sat,little,considering,1,0.21516335
2030,C108102,zero,990.0,31621.5,0,20,252310.0,True,1,3,167.0,297,1,4.3,4,very_unsat,very_little,no,1,0.11860317
2031,C108105,one,171.9745222929936,75438.5,57,7,318388.0,True,1,2,146.0,550,4,1.9,6,unsat,little,considering,1,0.17186707
2032,C108106,zero,359.74304068522486,96320.0,177,19,759348.0,False,3,3,157.0,460,26,4.6,4,avg,little,never_thought,0,0.5212504
2033,C108109,one,441.717791411043,44378.5,226,0,406475.0,True,4,3,101.0,155,25,3.8,9,very_unsat,little,actively_looking_into_it,0,0.80922717
2034,C108110,one,165.51724137931035,18849.0,0,19,247593.0,True,4,1,132.0,204,0,2.6,4,very_unsat,very_high,no,1,0.12742871
2035,C108111,zero,135.16483516483515,21372.0,0,81,,,3,1,171.0,229,19,2.1,2,very_unsat,high,considering,1,0.4097486
2036,C108113,zero,940.5405405405404,32611.5,85,0,381847.0,True,6,4,155.0,226,4,5.8,13,very_unsat,little,considering,1,0.35951352
2037,C108118,one,45.59270516717325,60138.5,229,0,878518.0,False,2,3,160.0,269,17,1.5,12,very_sat,little,considering,1,0.04136032
2038,C108121,zero,1620.0,50873.0,0,7,223810.0,True,1,1,226.0,748,1,6.4,6,very_sat,little,actively_looking_into_it,1,0.13047945
2039,C108122,zero,633.3333333333334,27029.0,0,8,535146.0,True,4,2,100.0,345,1,2.8,6,very_unsat,avg,actively_looking_into_it,1,0.20697951
2040,C108137,zero,97.2222222222222,66772.0,64,70,190172.0,True,3,4,95.0,679,3,2.8,2,very_sat,very_high,considering,1,0.34488636
2041,C108138,zero,563.1399317406144,37420.5,193,0,234968.0,True,4,1,75.0,145,29,4.5,9,very_unsat,little,no,0,0.7335887
2042,C108143,zero,115.13859275053306,62914.0,199,17,974689.0,False,2,3,181.0,368,1,2.8,6,unsat,very_high,considering,1,0.078528166
2043,C108150,one,226.2569832402235,66946.0,68,19,415792.0,True,3,4,142.0,470,3,1.7,6,avg,very_high,considering,1,0.34107542
2044,C108154,zero,268.9655172413793,41107.5,190,10,679200.0,False,0,4,188.0,182,24,2.6,6,very_unsat,very_little,considering,1,0.12209463
2045,C108160,one,251.54457193292143,67098.0,193,84,747216.0,False,3,4,201.0,131,16,8.5,1,very_unsat,little,considering,1,0.17856425
2046,C108161,one,377.7777777777777,69375.5,0,17,572035.0,True,2,4,207.0,455,0,2.4,4,very_unsat,little,actively_looking_into_it,1,0.24801344
2047,C108163,zero,245.45454545454544,21165.0,0,12,208025.0,True,2,3,150.0,228,1,1.8,6,unsat,high,no,1,0.10628331
2048,C108167,zero,262.13592233009706,34161.5,182,13,613460.0,False,3,1,152.0,217,24,2.6,6,very_unsat,very_high,considering,1,0.15720505
2049,C108172,zero,178.84615384615384,14674.0,0,42,208605.0,True,2,2,255.0,132,1,2.1,1,very_unsat,very_high,considering,1,0.40279013
2050,C108188,one,362.0689655172414,39083.0,190,0,426470.0,True,2,4,246.0,188,4,3.5,6,very_unsat,little,no,1,0.44990438
2051,C108194,one,103.7131882202305,69141.5,171,51,932495.0,False,2,1,152.0,382,26,2.7,2,unsat,very_little,considering,1,0.21089244
2052,C108197,one,112.21122112211222,20020.0,49,76,805421.0,False,2,2,120.0,146,5,2.4,1,unsat,very_high,no,1,0.10623324
2053,C108202,one,252.77161862527717,86997.5,241,11,269279.0,True,4,4,129.0,748,11,2.8,5,very_unsat,little,no,0,0.5226163
2054,C108205,zero,457.6271186440679,78856.5,77,0,297720.0,True,2,1,126.0,480,3,1.7,13,very_unsat,little,perhaps,1,0.36979872
2055,C108209,zero,795.5801104972375,60581.0,81,9,570512.0,True,1,2,179.0,479,3,3.8,5,very_unsat,very_high,no,1,0.22686994
2056,C108213,one,486.2068965517242,82580.0,60,13,458910.0,True,3,3,128.0,509,4,3.7,6,very_sat,high,considering,1,0.32388276
2057,C108215,one,710.5263157894738,13778.0,0,9,868711.0,False,2,2,139.0,163,0,3.5,6,very_sat,little,considering,1,0.061370373
2058,C108217,one,478.5276073619632,33308.5,226,0,250824.0,True,2,1,155.0,205,14,4.2,12,sat,very_high,never_thought,0,0.69359225
2059,C108218,zero,483.5526315789474,64670.0,204,0,997862.0,False,1,1,192.0,186,3,3.9,14,avg,very_high,never_thought,1,0.13315445
2060,C108222,zero,179.10447761194033,56742.0,224,48,717641.0,False,3,2,82.0,263,21,3.8,1,very_unsat,very_little,no,1,0.2039231
2061,C108229,one,256.8493150684931,31811.5,192,15,870937.0,False,0,1,168.0,211,11,3.5,4,very_unsat,very_little,no,1,0.07149339
2062,C108230,zero,150.0,10335.5,0,0,,,2,2,130.0,232,1,1.5,4,unsat,very_little,never_thought,1,0.14399546
2063,C108233,zero,262.5994694960212,35455.0,167,11,431161.0,True,3,1,139.0,142,18,1.3,6,very_unsat,very_high,considering,0,0.68608946
2064,C108235,zero,122.24669603524232,49324.5,188,62,697844.0,False,4,1,120.0,272,21,2.7,1,avg,high,no,1,0.23596817
2065,C108236,zero,660.0000000000001,35336.5,0,21,173715.0,True,0,3,176.0,329,0,2.2,6,very_unsat,little,no,1,0.1844461
2066,C108240,one,14.285714285714295,19183.0,0,11,303773.0,True,2,3,118.0,199,1,1.1,5,unsat,very_high,never_thought,1,0.03521675
2067,C108242,one,42.25352112676055,42066.0,184,18,794826.0,False,1,2,113.0,226,0,1.4,6,very_sat,very_little,never_thought,1,0.025565326
2068,C108244,one,298.0132450331125,30747.5,202,86,468232.0,True,1,1,184.0,167,16,1.0,1,very_unsat,very_high,considering,0,0.7654101
2069,C108245,one,254.6125461254612,80555.0,171,16,448602.0,True,1,1,87.0,482,29,2.3,4,very_sat,very_little,perhaps,0,0.5362159
2070,C108248,one,129.6060991105464,63260.0,257,43,154249.0,True,4,3,134.0,309,18,4.4,1,unsat,very_high,actively_looking_into_it,0,0.65824026
2071,C108249,zero,324.59016393442624,56911.5,205,0,160794.0,True,2,3,269.0,282,26,2.3,9,very_unsat,very_little,actively_looking_into_it,0,0.8119907
2072,C108251,one,110.23622047244096,66021.0,51,23,698505.0,False,3,1,126.0,435,5,1.4,4,unsat,little,considering,1,0.22259414
2073,C108253,zero,1740.0,56592.5,0,0,231632.0,True,4,2,117.0,604,0,3.8,13,very_unsat,very_high,considering,1,0.46721965
2074,C108254,one,322.2222222222222,77642.5,0,17,509756.0,True,3,1,294.0,875,0,2.9,4,unsat,very_high,considering,1,0.13722879
2075,C108258,zero,895.5223880597014,54770.0,34,88,206774.0,True,1,4,131.0,660,3,4.0,2,very_sat,very_high,considering,1,0.46332705
2076,C108259,zero,1200.0,51295.0,0,5,247373.0,True,1,1,127.0,537,1,5.0,5,sat,little,actively_looking_into_it,1,0.18294877
2077,C108260,zero,78.4313725490196,24690.0,53,0,302208.0,True,4,2,116.0,225,5,1.4,8,very_sat,very_high,no,1,0.1966241
2078,C108263,one,522.8215767634855,39348.5,141,68,419747.0,True,1,2,120.0,286,19,2.2,2,unsat,very_high,considering,0,0.6783823
2079,C108267,zero,269.4610778443114,30991.5,67,18,,,1,4,176.0,221,4,2.5,4,very_unsat,little,actively_looking_into_it,1,0.34130424
2080,C108268,zero,1350.0,63972.0,0,0,890974.0,False,1,3,102.0,720,0,3.5,8,very_unsat,little,never_thought,1,0.27403706
2081,C108269,zero,500.0,27178.0,80,0,966411.0,False,3,3,137.0,158,4,3.0,14,very_sat,high,considering,1,0.075807095
2082,C108270,zero,30.716723549488066,76411.0,73,12,233601.0,True,3,3,93.0,869,1,1.3,6,very_unsat,very_high,no,1,0.0984028
2083,C108271,one,810.0,43411.5,0,14,653254.0,False,0,3,111.0,145,0,3.7,6,very_unsat,very_little,considering,1,0.0770002
2084,C108279,zero,54.54545454545455,48622.0,65,0,295137.0,True,1,1,156.0,390,23,1.3,14,very_sat,little,actively_looking_into_it,1,0.29108155
2085,C108280,zero,1410.0,25469.5,0,0,399437.0,True,4,4,164.0,336,12,3.7,9,very_unsat,very_little,considering,1,0.4994589
2086,C108286,one,147.98206278026905,96228.0,175,84,233748.0,True,3,3,179.0,778,1,3.5,8,very_sat,little,actively_looking_into_it,1,0.4925536
2087,C108290,zero,1440.0,32455.5,0,0,183859.0,True,1,4,122.0,365,0,4.8,14,very_sat,very_little,never_thought,1,0.18008131
2088,C108300,zero,180.00000000000003,27778.0,0,0,962062.0,False,1,3,228.0,295,1,1.6,14,very_unsat,little,actively_looking_into_it,1,0.113263786
2089,C108301,zero,1208.053691275168,50166.5,49,20,319839.0,True,1,4,99.0,378,5,5.0,5,very_unsat,very_high,considering,1,0.33392942
2090,C108305,one,628.5714285714287,14668.0,0,11,506905.0,True,3,4,105.0,195,0,4.4,10,unsat,very_little,considering,1,0.13831824
2091,C108314,one,219.6428571428571,31965.5,0,46,748597.0,False,2,4,78.0,300,0,4.1,2,very_unsat,very_high,actively_looking_into_it,1,0.17294836
2092,C108317,one,150.00000000000006,80266.5,50,53,729820.0,False,2,2,265.0,247,5,3.4,2,very_unsat,high,actively_looking_into_it,1,0.32031137
2093,C108319,one,128.8782816229117,84729.5,239,8,233388.0,True,2,1,165.0,876,24,1.8,4,unsat,little,considering,0,0.5536743
2094,C108324,zero,2459.9999999999995,44859.5,0,0,962420.0,False,3,3,154.0,360,0,9.2,11,very_unsat,little,no,1,0.14870226
2095,C108327,one,71.2166172106825,47477.0,237,0,652934.0,False,2,3,144.0,135,21,0.8,11,very_unsat,little,actively_looking_into_it,1,0.16564482
2096,C108328,one,186.91588785046727,34435.0,221,0,477908.0,True,3,3,96.0,162,5,2.0,10,very_sat,very_high,actively_looking_into_it,1,0.3225661
2097,C108330,one,352.9411764705883,40222.5,87,19,245830.0,True,1,4,164.0,373,4,1.2,6,very_sat,high,perhaps,1,0.41965276
2098,C108331,one,198.99874843554443,63735.5,159,54,628368.0,False,5,2,138.0,291,28,4.3,2,very_sat,avg,no,1,0.4378379
2099,C108332,one,375.0,80713.5,204,0,160199.0,True,1,4,91.0,677,20,4.8,5,very_unsat,very_high,considering,0,0.69759506
2100,C108338,zero,1358.108108108108,15301.0,48,26,488203.0,True,0,4,142.0,200,5,5.7,2,very_unsat,little,considering,1,0.31949383
2101,C108341,zero,83.14087759815241,42858.5,236,53,275038.0,True,2,3,122.0,212,21,2.4,2,very_unsat,little,actively_looking_into_it,0,0.61054766
2102,C108350,zero,421.4046822742475,90750.0,199,0,438966.0,True,3,3,107.0,467,27,3.2,12,avg,very_little,no,0,0.69147474
2103,C108373,one,893.1297709923664,82451.0,31,17,,,1,2,118.0,552,5,2.9,6,avg,very_high,actively_looking_into_it,1,0.37714338
2104,C108375,one,243.24324324324323,34141.0,196,0,871605.0,False,1,1,156.0,226,12,1.4,14,unsat,little,actively_looking_into_it,1,0.13483882
2105,C108376,one,389.1891891891892,54361.5,85,51,244706.0,True,1,4,150.0,291,4,2.4,2,unsat,little,considering,1,0.42157918
2106,C108381,zero,469.2737430167598,21012.5,79,16,426383.0,True,1,3,179.0,154,5,2.8,1,very_unsat,high,actively_looking_into_it,0,0.529657
2107,C108387,zero,188.81118881118883,19541.0,72,40,888109.0,False,2,2,182.0,241,5,3.6,1,very_unsat,very_little,never_thought,1,0.0797959
2108,C108391,one,375.0,73798.5,228,0,962500.0,False,0,3,78.0,547,0,2.1,12,very_unsat,little,considering,1,0.35018998
2109,C108400,one,247.2527472527472,30981.0,84,18,,,5,2,187.0,227,4,3.0,6,very_sat,very_little,no,1,0.26184607
2110,C108402,one,1265.4545454545453,85311.0,175,13,420622.0,True,1,1,165.0,460,26,9.6,4,very_sat,little,actively_looking_into_it,0,0.7907343
2111,C108405,zero,421.23287671232873,79329.0,192,0,431783.0,True,1,2,154.0,838,24,2.1,5,very_unsat,little,considering,0,0.7717539
2112,C108412,one,1620.0,45697.5,0,0,886771.0,False,3,1,147.0,395,1,3.4,6,avg,very_high,perhaps,1,0.22248644
2113,C108415,one,74.68879668049794,29835.0,71,7,221959.0,True,2,1,140.0,197,5,1.6,6,very_unsat,very_little,actively_looking_into_it,1,0.2952429
2114,C108422,zero,293.70629370629365,31213.0,186,44,254829.0,True,1,3,142.0,241,28,2.8,1,very_unsat,little,considering,0,0.7116922
2115,C108423,zero,527.1966527196653,25283.0,79,6,999659.0,False,2,1,145.0,217,4,4.2,4,avg,little,actively_looking_into_it,1,0.14010292
2116,C108426,one,353.98230088495575,75217.0,239,0,944648.0,False,1,2,188.0,508,29,4.0,14,very_unsat,little,considering,1,0.24859703
2117,C108428,one,255.9241706161137,68926.5,62,26,213854.0,True,3,1,186.0,451,5,2.6,1,very_unsat,little,no,0,0.5025692
2118,C108430,one,539.0625000000001,24048.0,104,18,,,2,2,147.0,181,5,6.9,5,very_sat,little,no,1,0.24648869
2119,C108437,one,600.0,23121.5,45,0,545466.0,True,1,2,149.0,173,3,2.9,12,very_unsat,little,never_thought,1,0.20884085
2120,C108438,zero,241.48606811145515,39288.5,163,6,520324.0,True,2,4,82.0,153,29,2.6,6,very_sat,little,considering,1,0.44152683
2121,C108439,zero,840.0,79578.0,0,0,285878.0,True,2,1,130.0,590,0,2.8,10,unsat,very_high,actively_looking_into_it,1,0.27724582
2122,C108452,zero,65.09945750452079,28136.0,63,39,623641.0,False,2,2,96.0,226,3,1.2,2,unsat,very_little,no,1,0.08462864
2123,C108466,zero,355.0295857988166,19136.0,69,0,400323.0,True,2,2,235.0,219,3,2.0,14,very_unsat,very_high,never_thought,1,0.38999188
2124,C108472,zero,1529.9999999999998,22479.0,0,47,925635.0,False,0,3,142.0,216,0,5.1,1,unsat,little,actively_looking_into_it,1,0.13167852
2125,C108476,one,929.9999999999998,76638.0,0,0,263545.0,True,3,4,189.0,750,0,3.1,12,unsat,little,considering,1,0.27155662
2126,C108480,one,1560.0,72745.0,0,0,514136.0,True,4,2,127.0,570,1,6.2,9,very_unsat,high,actively_looking_into_it,1,0.3527242
2127,C108482,zero,1320.0000000000002,18227.0,0,49,603280.0,False,1,1,132.0,194,1,4.4,15,very_sat,very_little,never_thought,1,0.11856824
2128,C108484,one,125.27472527472528,47060.5,0,81,927427.0,False,5,1,287.0,354,1,2.8,1,unsat,little,perhaps,1,0.2148366
2129,C108489,zero,325.7142857142857,39742.5,75,0,938019.0,False,3,2,149.0,310,5,1.9,15,very_unsat,very_little,considering,1,0.098866045
2130,C108495,zero,396.7517401392112,39230.0,231,10,235572.0,True,4,1,100.0,236,5,5.7,4,very_unsat,little,considering,1,0.46608585
2131,C108503,zero,423.0769230769231,52312.5,56,18,371971.0,True,1,4,158.0,311,1,3.2,5,very_unsat,high,actively_looking_into_it,1,0.37587762
2132,C108524,zero,442.8571428571429,54616.5,0,32,564719.0,True,2,2,160.0,682,1,5.2,2,very_unsat,very_little,actively_looking_into_it,1,0.33828276
2133,C108527,one,975.0,55833.5,60,6,497765.0,True,0,3,160.0,152,3,4.2,4,sat,little,actively_looking_into_it,1,0.3576011
2134,C108535,one,292.6829268292683,30581.5,64,6,327009.0,True,1,4,157.0,238,0,1.6,11,unsat,little,actively_looking_into_it,1,0.40107208
2135,C108551,zero,1000.0,22725.0,62,0,826103.0,False,1,3,117.0,148,4,5.4,15,very_unsat,little,considering,1,0.080607474
2136,C108554,one,589.0909090909091,95927.5,175,73,625452.0,False,0,4,189.0,203,4,3.4,2,unsat,high,no,1,0.4620365
2137,C108560,zero,802.9739776951674,40064.5,169,11,801270.0,False,1,2,131.0,238,10,6.2,4,very_sat,very_high,actively_looking_into_it,1,0.20569974
2138,C108562,one,660.0000000000001,58439.0,0,0,276470.0,True,4,4,104.0,702,0,2.2,15,very_unsat,little,never_thought,1,0.3124205
2139,C108566,zero,100.0,45111.5,70,43,892077.0,False,2,1,137.0,390,27,3.0,5,very_unsat,high,never_thought,1,0.08825368
2140,C108567,zero,449.9999999999999,72108.0,220,7,846727.0,False,0,2,126.0,820,21,2.8,5,very_unsat,very_high,considering,1,0.39080554
2141,C108568,one,929.9999999999998,23533.5,0,0,416648.0,True,2,3,137.0,208,1,3.1,14,sat,high,no,1,0.27915245
2142,C108571,zero,46.875,59153.5,220,0,,,2,3,153.0,260,14,1.5,9,very_sat,avg,considering,1,0.17350185
